date,position,song,artist,track_id,popularity,duration_ms,is_explicit,album_id,release_date,genres,main_genre
2023-05-20,28,DISPARA ***,Nicki Nicole & Milo j,6r0TaoZh1Oc1KkuL4rC1kB,63,143935,1,0pWzIntouGCOZzQsSW6xYc,2023-05-17,argentine trap,argentine trap
2023-05-20,29,Hey Mor,Ozuna,1zsPaEkglFvxjAhrM8yhpr,91,196600,0,1kjfMVBNhsDeRyAu9zbLfF,2022-10-07,"reggaeton, trap latino, latin, urbano latino",reggaeton
2023-05-20,30,Amanecemos,La Joaqui & Alan Gomez,4L6PEEISI0EWoKh8Wwtvuh,77,198183,1,3ybnP0l2GS9XlLOIoYGvPg,2023-03-16,"rkt, turreo",rkt
2023-05-20,31,Muñecas,"TINI, La Joaqui, Steve Aoki",4yPmTUkWmUfLPQLCccp0DR,77,156318,0,3HWlgRjxW0H7fWm1n2LBbE,2023-02-16,latin pop,latin pop
2023-05-20,32,Normal,Feid,0T2pB7P1VdXPhLdQZ488uH,87,171880,1,7pijRxgRaBirPz6wDaJIp9,2022-09-14,"reggaeton, urbano latino",reggaeton
2023-05-20,33,Te Escapas De Mis Brazos (Remix),ECKO & Callejero Fino & El Perro,6Vp8EcHAHjC9u7Qnsn2kob,78,217826,0,7z6DWyWrMQPPCGs5H0IU67,2023-03-02,"rkt, turreo, argentine trap, trap",rkt
2023-05-20,34,Marisola - Remix,Cris Mj & Duki & Nicki Nicole,77Yo8Ckvmb5vr7NW9UtgCZ,87,237473,1,5S8YipnDPn0kgWfoH4PlPw,2022-12-15,"reggaeton chileno, chilean trap, chilean mambo, reggaeton",reggaeton chileno
2023-05-20,35,La Bachata,Manuel Turizo,3tt9i3Hhzq84dPS8H7iSiJ,86,162637,0,7ubO2LZJZFpyhiWMZkRwcH,2023-03-17,"reggaeton, pop urbano, latin, colombian pop",reggaeton
2023-05-20,36,qué le pasa conmigo?,"Nicki Nicole, Rels B",0RD94y2DlYTzEePb4WuVbU,84,167251,0,0pWzIntouGCOZzQsSW6xYc,2023-04-19,argentine trap,argentine trap
2023-05-20,37,Milagrosa,Milo j,1hjuyLGlU1jGsg23DFTJNd,82,140288,1,3bc3UpEEXFx29ZflJQ8hZm,2022-08-16,argentine trap,argentine trap
2023-05-20,38,"Shakira: Bzrp Music Sessions, Vol. 53",Bizarrap & Shakira,4nrPB8O7Y7wsOCJdgXkthe,95,214945,0,1gi2iwr1l8IUyHYHxi01pg,2023-01-11,"argentine trap, trap latino, urbano latino",argentine trap
2023-05-20,39,CHORRITO PA LAS ANIMAS,Feid,0CYTGMBYkwUxrj1MWDLrC5,91,168133,1,31L7J7AO993tSBxAunoeoa,2022-12-02,"reggaeton, urbano latino",reggaeton
2023-05-20,40,PUNTO G,Quevedo,1fcP2ZJG2ouG99iU2nI6HT,86,151324,0,7menGlTCTcVnCbUMKRgu3Z,2023-01-20,unknown,unknown
2023-05-20,41,Niña Bonita,"Feid, Sean Paul",4VPoFy002PwspvctfYP6zx,88,187653,0,16ScBmKm5WA3RwvTqiQlJd,2023-04-21,"reggaeton, urbano latino",reggaeton
2023-05-20,42,aPoLLo13,Duki,0g38LwEQ9i0wjNdgxMTTr2,78,160547,1,26nUVuonXEdbJTo9PeBYoR,2023-05-03,"argentine trap, trap, trap latino",argentine trap
2023-05-20,43,ARRANCARMELO,WOS,2x8oBuYaObjqHqgGuIUZ0b,80,183547,0,4KFUPud6oSm5IgLwnGkzPt,2022-04-06,argentine trap,argentine trap
2023-05-20,44,Dale Mecha,Mesita,3WndNMJo029mMO64l9hGFm,68,150829,0,6EsqgjhvRGp1aIivu7ck8F,2023-05-02,"rkt, turreo, argentine trap, trap",rkt
2023-05-20,45,Azote - Remix,Lolo OG & Callejero Fino & Alejo Isakk,6862W0OJNwhytsXSpCQZ5k,75,226821,1,7uFvIYuaRywnVcpPKYNd5y,2023-03-08,"rkt, turreo, guaracha",rkt
2023-05-20,46,Vida Gangster,Lauty Gram,4I4FFtKZLtyqw4he9pPtL7,81,170058,1,0cWDantlEEkAwu9Z0gAiMX,2022-12-08,"rkt, turreo, guaracha",rkt
2023-05-20,47,Coco Chanel,Eladio Carrion,0PB0O24JqAuNdOAFVJljMS,92,208125,1,6BGN5CVd7koJApotl5Bj8u,2023-03-17,"trap latino, urbano latino, trap",trap latino
2023-05-20,48,Lisa,Young Miko,44FzVABpR2cciquTqADA0D,86,159306,1,2jy7QlJB9hWgYsajBv4IOt,2023-03-03,trap latino,trap latino
2023-05-20,49,Uno los Dos,Miranda!,6tjz2ZCL2jmPY1jPsbRk2H,69,215248,0,5QL33hpDp6XBWdNsc0VGUO,2023-04-19,latin pop,latin pop
2023-05-20,50,PLAYA DEL INGLÉS,"Quevedo, Myke Towers",3y33vvSSP8dNie0hDK4CvF,84,237525,0,7menGlTCTcVnCbUMKRgu3Z,2023-01-20,unknown,unknown
2023-05-21,1,Un Finde | CROSSOVER #2,Big One & FMK & Ke Personajes,3tiJUOfAEqIrLFRQgGgdoY,89,162500,0,7cAfD0HludcAifXAbcIR80,2023-04-04,"argentine trap, cuarteto, cumbia",argentine trap
2023-05-21,2,La Bebe - Remix,Yng Lvcas & Peso Pluma,2UW7JaomAMuX9pZrjVpHAU,99,234352,1,6aBVGuOUEuX18rHxyDWbti,2023-03-17,"reggaeton mexa, reggaeton, electro corridos, dembow belico",reggaeton mexa
2023-05-21,3,M.A - Remix,BM & Callejero Fino & La Joaqui,7JB29gnUowzSGRdIpeVqRQ,85,272727,1,3iggaiQChBAIIfQP8ZH2bR,2023-04-05,"rkt, turreo, cuarteto, cumbia",rkt
2023-05-21,4,Pobre Corazón - En Vivo,"Ke Personajes, Onda Sabanera",1AX4aybSRyXHWrjg27wTFE,84,198930,0,7kNdveFXAKstJ8iNMrwq4Z,2023-03-02,"cumbia, cuarteto",cumbia
2023-05-21,5,Classy 101,Feid & Young Miko,1hZsWUnLbqRw09jLAMQSsb,95,195986,1,0lgs2Sa82lyX89nBUWyUy6,2023-03-31,"reggaeton, urbano latino",reggaeton
2023-05-21,6,un x100to,Grupo Frontera & Bad Bunny,6pD0ufEQq0xdHSsRbg9LBK,100,194563,0,7aGzSSUD8S6IhPCsZSiuMT,2023-04-17,"cumbia norteña, banda, norteño, música mexicana, corrido, corridos tumbados, grupera, tejano, corridos bélicos, ranchera",cumbia norteña
2023-05-21,7,En La Intimidad | CROSSOVER #1,Big One & Emilia & Callejero Fino,7w7BrPbOjF5OxChs2dxFve,85,165854,0,5OT9JgUd8WVWBJgYog7a82,2023-02-01,"argentine trap, cuarteto, cumbia",argentine trap
2023-05-21,8,Ya No Vuelvas (Versión Cuarteto),"Luck Ra, La K'onga, Ke Personajes",0u6JsFiEEXb6kaF0oqyeFi,84,204000,0,3X0T1blaMiY2aev0wrbK1G,2022-12-01,"cuarteto, cumbia, argentine trap",cuarteto
2023-05-21,9,Ella Baila Sola,Eslabon Armado,3dnP0JxCgygwQH9Gm7q7nb,90,165671,0,3Mm1P5CEEAiuJqBclr2EyU,2023-04-28,"corridos tumbados, sad sierreño, corrido, sierreño, música mexicana, corridos bélicos",corridos tumbados
2023-05-21,10,ADIÓS,Maria Becerra,2bNCiY24Eh4saMcc23bvUN,80,160856,1,3iYC1GqtQVjnO63aYDs1nL,2022-12-08,argentine trap,argentine trap
2023-05-21,11,No_se_ve.mp3,Emilia & LUDMILLA & ZECCA,2iIBpwP4FyQ95xgVail3yr,77,203636,1,7sAPapzxqBhYuDe7OxldCN,2023-05-03,argentine trap,argentine trap
2023-05-21,12,Rara Vez,Taiu & Milo j,7MVIfkyzuUmQ716j8U7yGR,92,128677,0,26wRfIX4WqKLKHll9O3KnF,2023-02-08,argentine trap,argentine trap
2023-05-21,13,Me Enteré,"Tiago PZK, TINI",5FWQLEX0lavdxiWGBNkBQ4,67,182075,0,6KBwgofbUBuXuFTuKmi9Js,2023-05-18,"argentine trap, urbano latino",argentine trap
2023-05-21,14,M.A (Mejores Amigos),BM & Phontana,61wAL7pFMMfvYv9SXIiYAB,83,158309,1,2QaWChONzZgOeHkfB8Bykl,2022-09-20,"rkt, turreo, cuarteto, cumbia",rkt
2023-05-21,15,Yandel 150,Yandel,2oiixB9QMIzhWaHGVlQx4g,90,216148,1,0T4sp7vn9arhvBUAda3foX,2023-01-13,"reggaeton, urbano latino, latin",reggaeton
2023-05-21,16,Perfecta (Versión 2023),"Miranda!, Maria Becerra, FMK",0vUqiSvbUICW3YtTA5ecSX,75,221053,0,5QL33hpDp6XBWdNsc0VGUO,2023-04-19,latin pop,latin pop
2023-05-21,17,Jagger.mp3,Emilia,5XUWO8VqwE4PEkLYAtt7h7,82,155861,0,2qo8j9yZIsx66yDuUho2jp,2023-03-30,argentine trap,argentine trap
2023-05-21,18,Acróstico - Milan + Sasha,Shakira,7txjUEY6McJDJKqIo1Rxjp,86,170785,0,4ZQmQzeicvUGkLxFTI2Dvd,2023-05-11,latin pop,latin pop
2023-05-21,19,WHERE SHE GOES,Bad Bunny,7ro0hRteUMfnOioTFI5TG1,82,231704,1,5gCcb5fsSb6w5K8SyJrgtB,2023-05-18,"reggaeton, trap latino, urbano latino, latin",reggaeton
2023-05-21,20,Cupido,TINI,04ndZkbKGthTgYSv3xS7en,84,174369,0,3HWlgRjxW0H7fWm1n2LBbE,2023-02-16,latin pop,latin pop
2023-05-21,21,TQG,KAROL G,0DWdj2oZMBFSzRsi2Cvfzf,96,197933,1,4kS7bSuU0Jm9LYMosFU2x5,2023-02-24,"reggaeton, latin, urbano latino",reggaeton
2023-05-21,22,DISPARA ***,Nicki Nicole,6r0TaoZh1Oc1KkuL4rC1kB,56,143935,1,0pWzIntouGCOZzQsSW6xYc,2023-05-18,argentine trap,argentine trap
2023-05-21,23,MERCHO,LiL CaKe & Migrantes,1DxEbt6OSbrkRthk6pjZue,90,161451,0,5beJZJo0DqVaPVlA1cHwjj,2022-12-16,argentine trap,argentine trap
2023-05-21,24,Quiero Creer,Luck Ra & La T y La M & Rusherking,4ZXZub1pPCWib6xlSHiTj6,78,145054,0,3X0T1blaMiY2aev0wrbK1G,2023-02-03,"cuarteto, cumbia, argentine trap",cuarteto
2023-05-21,25,BESO,"ROSALÍA, Rauw Alejandro",609E1JCInJncactoMmkDon,96,194543,0,50uChhk7AKkzDKytDixjYW,2023-03-24,latin,latin
2023-05-21,26,Si No Te Tengo / Ángel / Aquello Que Pasó,Ke Personajes,1fKFxmSByZfjwVSbq0PHye,81,428438,0,0BmRinej1BC9Dk6AmpY6ND,2021-08-17,"cumbia, cuarteto",cumbia
2023-05-21,27,Dale Mecha,Mesita,3WndNMJo029mMO64l9hGFm,69,150829,0,6EsqgjhvRGp1aIivu7ck8F,2023-05-02,"rkt, turreo, argentine trap, trap",rkt
2023-05-21,28,Costumbres - Vivo,Damas Gratis & Ke Personajes,6HT88WDVwEJiHEbPuQ5XcB,80,133077,0,5bF1CFdbRtYvsCbVro137h,2022-10-27,"cumbia, cuarteto",cumbia
2023-05-21,29,DISCOTEKA (feat. Locura Mix),The La Planta & BM & Alejo Isakk,5w7RsSgxxBwdVTSyQDj8Bi,77,204480,0,64rUVVmLA2xspGjE2nt6dx,2023-02-16,"cumbia, rkt, cuarteto, turreo",cumbia
2023-05-21,30,qué le pasa conmigo?,"Nicki Nicole, Rels B",0RD94y2DlYTzEePb4WuVbU,53,167251,0,0pWzIntouGCOZzQsSW6xYc,2023-05-18,argentine trap,argentine trap
2023-05-21,31,Feliz Cumpleaños Ferxxo,Feid,2CeKVsFFXG4QzA415QygGb,89,155960,0,7pijRxgRaBirPz6wDaJIp9,2022-09-14,"reggaeton, urbano latino",reggaeton
2023-05-21,32,Muñecas,"TINI, La Joaqui, Steve Aoki",4yPmTUkWmUfLPQLCccp0DR,77,156318,0,3HWlgRjxW0H7fWm1n2LBbE,2023-02-16,latin pop,latin pop
2023-05-21,33,Amanecemos,La Joaqui & Alan Gomez,4L6PEEISI0EWoKh8Wwtvuh,77,198183,1,3ybnP0l2GS9XlLOIoYGvPg,2023-03-16,"rkt, turreo",rkt
2023-05-21,34,AL BORDE,Milo j,3eOkhJYDaTELGhWHBNbf4A,80,148321,1,10vvdzSUQmL6hYsoPDhG3X,2023-04-13,argentine trap,argentine trap
2023-05-21,35,Normal,Feid,0T2pB7P1VdXPhLdQZ488uH,87,171880,1,7pijRxgRaBirPz6wDaJIp9,2022-09-14,"reggaeton, urbano latino",reggaeton
2023-05-21,36,Te Escapas De Mis Brazos (Remix),ECKO & Callejero Fino & El Perro,6Vp8EcHAHjC9u7Qnsn2kob,78,217826,0,7z6DWyWrMQPPCGs5H0IU67,2023-03-02,"rkt, turreo, argentine trap, trap",rkt
2023-05-21,37,Marisola - Remix,Cris Mj & Duki & Nicki Nicole,77Yo8Ckvmb5vr7NW9UtgCZ,87,237473,1,5S8YipnDPn0kgWfoH4PlPw,2022-12-15,"reggaeton chileno, chilean trap, chilean mambo, reggaeton",reggaeton chileno
2023-05-21,38,Hey Mor,Ozuna,1zsPaEkglFvxjAhrM8yhpr,91,196600,0,1kjfMVBNhsDeRyAu9zbLfF,2022-10-07,"reggaeton, trap latino, latin, urbano latino",reggaeton
2023-05-21,39,La Bachata,Manuel Turizo,3tt9i3Hhzq84dPS8H7iSiJ,86,162637,0,7ubO2LZJZFpyhiWMZkRwcH,2023-03-17,"reggaeton, pop urbano, latin, colombian pop",reggaeton
2023-05-21,40,Te Cura,Fast & Furious: The Fast Saga & Maria Becerra,0RpL1pOALdN5E4Ci1tYG1y,57,150612,0,3Fmhv63yHMiR66fldCjrcP,2023-05-17,argentine trap,argentine trap
2023-05-21,41,"Shakira: Bzrp Music Sessions, Vol. 53",Bizarrap & Shakira,4nrPB8O7Y7wsOCJdgXkthe,95,214945,0,1gi2iwr1l8IUyHYHxi01pg,2023-01-11,"argentine trap, trap latino, urbano latino",argentine trap
2023-05-21,42,Milagrosa,Milo j,1hjuyLGlU1jGsg23DFTJNd,82,140288,1,3bc3UpEEXFx29ZflJQ8hZm,2022-08-16,argentine trap,argentine trap
2023-05-21,43,ARRANCARMELO,WOS,2x8oBuYaObjqHqgGuIUZ0b,80,183547,0,4KFUPud6oSm5IgLwnGkzPt,2022-04-06,argentine trap,argentine trap
2023-05-21,44,PUNTO G,Quevedo,1fcP2ZJG2ouG99iU2nI6HT,86,151324,0,7menGlTCTcVnCbUMKRgu3Z,2023-01-20,unknown,unknown
2023-05-21,45,CAEN LAS ESTRELLAS,Nicki Nicole,4L2v8fOruCUk2wbXC0PKHt,57,145171,0,0pWzIntouGCOZzQsSW6xYc,2023-05-18,argentine trap,argentine trap
2023-05-21,46,aPoLLo13,Duki,0g38LwEQ9i0wjNdgxMTTr2,78,160547,1,26nUVuonXEdbJTo9PeBYoR,2023-05-03,"argentine trap, trap, trap latino",argentine trap
2023-05-21,47,Azote - Remix,Lolo OG & Callejero Fino & Alejo Isakk,6862W0OJNwhytsXSpCQZ5k,75,226821,1,7uFvIYuaRywnVcpPKYNd5y,2023-03-08,"rkt, turreo, guaracha",rkt
2023-05-21,48,Coco Chanel,Eladio Carrion,0PB0O24JqAuNdOAFVJljMS,92,208125,1,6BGN5CVd7koJApotl5Bj8u,2023-03-17,"trap latino, urbano latino, trap",trap latino
2023-05-21,49,CHORRITO PA LAS ANIMAS,Feid,0CYTGMBYkwUxrj1MWDLrC5,91,168133,1,31L7J7AO993tSBxAunoeoa,2022-12-02,"reggaeton, urbano latino",reggaeton
2023-05-21,50,Vida Gangster,Lauty Gram,4I4FFtKZLtyqw4he9pPtL7,81,170058,1,0cWDantlEEkAwu9Z0gAiMX,2022-12-08,"rkt, turreo, guaracha",rkt
2023-05-22,1,Un Finde | CROSSOVER #2,Big One & FMK & Ke Personajes,3tiJUOfAEqIrLFRQgGgdoY,89,162500,0,7cAfD0HludcAifXAbcIR80,2023-04-04,"argentine trap, cuarteto, cumbia",argentine trap
2023-05-22,2,La Bebe - Remix,Yng Lvcas & Peso Pluma,2UW7JaomAMuX9pZrjVpHAU,99,234352,1,6aBVGuOUEuX18rHxyDWbti,2023-03-17,"reggaeton mexa, reggaeton, electro corridos, dembow belico",reggaeton mexa
2023-05-22,3,M.A - Remix,BM & Callejero Fino & La Joaqui,7JB29gnUowzSGRdIpeVqRQ,85,272727,1,3iggaiQChBAIIfQP8ZH2bR,2023-04-05,"rkt, turreo, cuarteto, cumbia",rkt
2023-05-22,4,Pobre Corazón - En Vivo,"Ke Personajes, Onda Sabanera",1AX4aybSRyXHWrjg27wTFE,84,198930,0,7kNdveFXAKstJ8iNMrwq4Z,2023-03-02,"cumbia, cuarteto",cumbia
2023-05-22,5,Classy 101,Feid & Young Miko,1hZsWUnLbqRw09jLAMQSsb,95,195986,1,0lgs2Sa82lyX89nBUWyUy6,2023-03-31,"reggaeton, urbano latino",reggaeton
2023-05-22,6,En La Intimidad | CROSSOVER #1,Big One & Emilia & Callejero Fino,7w7BrPbOjF5OxChs2dxFve,85,165854,0,5OT9JgUd8WVWBJgYog7a82,2023-02-01,"argentine trap, cuarteto, cumbia",argentine trap
2023-05-22,7,un x100to,Grupo Frontera & Bad Bunny,6pD0ufEQq0xdHSsRbg9LBK,100,194563,0,7aGzSSUD8S6IhPCsZSiuMT,2023-04-17,"cumbia norteña, banda, norteño, música mexicana, corrido, corridos tumbados, grupera, tejano, corridos bélicos, ranchera",cumbia norteña
2023-05-22,8,Ya No Vuelvas (Versión Cuarteto),"Luck Ra, La K'onga, Ke Personajes",0u6JsFiEEXb6kaF0oqyeFi,84,204000,0,3X0T1blaMiY2aev0wrbK1G,2022-12-01,"cuarteto, cumbia, argentine trap",cuarteto
2023-05-22,9,No_se_ve.mp3,Emilia & LUDMILLA & ZECCA,2iIBpwP4FyQ95xgVail3yr,78,203636,1,7sAPapzxqBhYuDe7OxldCN,2023-05-03,argentine trap,argentine trap
2023-05-22,10,ADIÓS,Maria Becerra,2bNCiY24Eh4saMcc23bvUN,80,160856,1,3iYC1GqtQVjnO63aYDs1nL,2022-12-08,argentine trap,argentine trap
2023-05-22,11,M.A (Mejores Amigos),BM & Phontana,61wAL7pFMMfvYv9SXIiYAB,83,158309,1,2QaWChONzZgOeHkfB8Bykl,2022-09-20,"rkt, turreo, cuarteto, cumbia",rkt
2023-05-22,12,Ella Baila Sola,Eslabon Armado,3dnP0JxCgygwQH9Gm7q7nb,90,165671,0,3Mm1P5CEEAiuJqBclr2EyU,2023-04-28,"corridos tumbados, sad sierreño, corrido, sierreño, música mexicana, corridos bélicos",corridos tumbados
2023-05-22,13,Rara Vez,Taiu & Milo j,7MVIfkyzuUmQ716j8U7yGR,92,128677,0,26wRfIX4WqKLKHll9O3KnF,2023-02-08,argentine trap,argentine trap
2023-05-22,14,Me Enteré,"Tiago PZK, TINI",5FWQLEX0lavdxiWGBNkBQ4,71,182075,0,6KBwgofbUBuXuFTuKmi9Js,2023-05-18,"argentine trap, urbano latino",argentine trap
2023-05-22,15,Jagger.mp3,Emilia,5XUWO8VqwE4PEkLYAtt7h7,82,155861,0,2qo8j9yZIsx66yDuUho2jp,2023-03-30,argentine trap,argentine trap
2023-05-22,16,Acróstico - Milan + Sasha,Shakira,7txjUEY6McJDJKqIo1Rxjp,87,170785,0,4ZQmQzeicvUGkLxFTI2Dvd,2023-05-11,latin pop,latin pop
2023-05-22,17,Yandel 150,Yandel,2oiixB9QMIzhWaHGVlQx4g,90,216148,1,0T4sp7vn9arhvBUAda3foX,2023-01-13,"reggaeton, urbano latino, latin",reggaeton
2023-05-22,18,Perfecta (Versión 2023),"Miranda!, Maria Becerra, FMK",0vUqiSvbUICW3YtTA5ecSX,75,221053,0,5QL33hpDp6XBWdNsc0VGUO,2023-04-19,latin pop,latin pop
2023-05-22,19,Dale Mecha,Mesita,3WndNMJo029mMO64l9hGFm,70,150829,0,6EsqgjhvRGp1aIivu7ck8F,2023-05-02,"rkt, turreo, argentine trap, trap",rkt
2023-05-22,20,TQG,KAROL G,0DWdj2oZMBFSzRsi2Cvfzf,96,197933,1,4kS7bSuU0Jm9LYMosFU2x5,2023-02-24,"reggaeton, latin, urbano latino",reggaeton
2023-05-22,21,MERCHO,LiL CaKe & Migrantes,1DxEbt6OSbrkRthk6pjZue,90,161451,0,5beJZJo0DqVaPVlA1cHwjj,2022-12-16,argentine trap,argentine trap
2023-05-22,22,Cupido,TINI,04ndZkbKGthTgYSv3xS7en,84,174369,0,3HWlgRjxW0H7fWm1n2LBbE,2023-02-16,latin pop,latin pop
2023-05-22,23,WHERE SHE GOES,Bad Bunny,7ro0hRteUMfnOioTFI5TG1,86,231704,1,5gCcb5fsSb6w5K8SyJrgtB,2023-05-18,"reggaeton, trap latino, urbano latino, latin",reggaeton
2023-05-22,24,DISPARA ***,Nicki Nicole,6r0TaoZh1Oc1KkuL4rC1kB,60,143935,1,0pWzIntouGCOZzQsSW6xYc,2023-05-18,argentine trap,argentine trap
2023-05-22,25,Quiero Creer,Luck Ra & La T y La M & Rusherking,4ZXZub1pPCWib6xlSHiTj6,78,145054,0,3X0T1blaMiY2aev0wrbK1G,2023-02-03,"cuarteto, cumbia, argentine trap",cuarteto
2023-05-22,26,Si No Te Tengo / Ángel / Aquello Que Pasó,Ke Personajes,1fKFxmSByZfjwVSbq0PHye,81,428438,0,0BmRinej1BC9Dk6AmpY6ND,2021-08-17,"cumbia, cuarteto",cumbia
2023-05-22,27,Costumbres - Vivo,Damas Gratis & Ke Personajes,6HT88WDVwEJiHEbPuQ5XcB,80,133077,0,5bF1CFdbRtYvsCbVro137h,2022-10-27,"cumbia, cuarteto",cumbia
2023-05-22,28,BESO,"ROSALÍA, Rauw Alejandro",609E1JCInJncactoMmkDon,96,194543,0,50uChhk7AKkzDKytDixjYW,2023-03-24,latin,latin
2023-05-22,29,DISCOTEKA (feat. Locura Mix),The La Planta & BM & Alejo Isakk,5w7RsSgxxBwdVTSyQDj8Bi,77,204480,0,64rUVVmLA2xspGjE2nt6dx,2023-02-16,"cumbia, rkt, cuarteto, turreo",cumbia
2023-05-22,30,Muñecas,"TINI, La Joaqui, Steve Aoki",4yPmTUkWmUfLPQLCccp0DR,77,156318,0,3HWlgRjxW0H7fWm1n2LBbE,2023-02-16,latin pop,latin pop
2023-05-22,31,Te Cura,Fast & Furious: The Fast Saga & Maria Becerra,0RpL1pOALdN5E4Ci1tYG1y,62,150612,0,3Fmhv63yHMiR66fldCjrcP,2023-05-17,argentine trap,argentine trap
2023-05-22,32,Feliz Cumpleaños Ferxxo,Feid,2CeKVsFFXG4QzA415QygGb,89,155960,0,7pijRxgRaBirPz6wDaJIp9,2022-09-14,"reggaeton, urbano latino",reggaeton
2023-05-22,33,Amanecemos,La Joaqui & Alan Gomez,4L6PEEISI0EWoKh8Wwtvuh,77,198183,1,3ybnP0l2GS9XlLOIoYGvPg,2023-03-16,"rkt, turreo",rkt
2023-05-22,34,Te Escapas De Mis Brazos (Remix),ECKO & Callejero Fino & El Perro,6Vp8EcHAHjC9u7Qnsn2kob,78,217826,0,7z6DWyWrMQPPCGs5H0IU67,2023-03-02,"rkt, turreo, argentine trap, trap",rkt
2023-05-22,35,qué le pasa conmigo?,"Nicki Nicole, Rels B",0RD94y2DlYTzEePb4WuVbU,56,167251,0,0pWzIntouGCOZzQsSW6xYc,2023-05-18,argentine trap,argentine trap
2023-05-22,36,Normal,Feid,0T2pB7P1VdXPhLdQZ488uH,87,171880,1,7pijRxgRaBirPz6wDaJIp9,2022-09-14,"reggaeton, urbano latino",reggaeton
2023-05-22,37,Marisola - Remix,Cris Mj & Duki & Nicki Nicole,77Yo8Ckvmb5vr7NW9UtgCZ,87,237473,1,5S8YipnDPn0kgWfoH4PlPw,2022-12-15,"reggaeton chileno, chilean trap, chilean mambo, reggaeton",reggaeton chileno
2023-05-22,38,AL BORDE,Milo j,3eOkhJYDaTELGhWHBNbf4A,80,148321,1,10vvdzSUQmL6hYsoPDhG3X,2023-04-13,argentine trap,argentine trap
2023-05-22,39,"Shakira: Bzrp Music Sessions, Vol. 53",Bizarrap & Shakira,4nrPB8O7Y7wsOCJdgXkthe,94,214945,0,1gi2iwr1l8IUyHYHxi01pg,2023-01-11,"argentine trap, trap latino, urbano latino",argentine trap
2023-05-22,40,La Bachata,Manuel Turizo,3tt9i3Hhzq84dPS8H7iSiJ,86,162637,0,7ubO2LZJZFpyhiWMZkRwcH,2023-03-17,"reggaeton, pop urbano, latin, colombian pop",reggaeton
2023-05-22,41,Hey Mor,Ozuna,1zsPaEkglFvxjAhrM8yhpr,91,196600,0,1kjfMVBNhsDeRyAu9zbLfF,2022-10-07,"reggaeton, trap latino, latin, urbano latino",reggaeton
2023-05-22,42,Azote - Remix,Lolo OG & Callejero Fino & Alejo Isakk,6862W0OJNwhytsXSpCQZ5k,75,226821,1,7uFvIYuaRywnVcpPKYNd5y,2023-03-08,"rkt, turreo, guaracha",rkt
2023-05-22,43,Milagrosa,Milo j,1hjuyLGlU1jGsg23DFTJNd,81,140288,1,3bc3UpEEXFx29ZflJQ8hZm,2022-08-16,argentine trap,argentine trap
2023-05-22,44,ARRANCARMELO,WOS,2x8oBuYaObjqHqgGuIUZ0b,80,183547,0,4KFUPud6oSm5IgLwnGkzPt,2022-04-06,argentine trap,argentine trap
2023-05-22,45,Vida Gangster,Lauty Gram,4I4FFtKZLtyqw4he9pPtL7,81,170058,1,0cWDantlEEkAwu9Z0gAiMX,2022-12-08,"rkt, turreo, guaracha",rkt
2023-05-22,46,PUNTO G,Quevedo,1fcP2ZJG2ouG99iU2nI6HT,86,151324,0,7menGlTCTcVnCbUMKRgu3Z,2023-01-20,unknown,unknown
2023-05-22,47,Coco Chanel,Eladio Carrion,0PB0O24JqAuNdOAFVJljMS,92,208125,1,6BGN5CVd7koJApotl5Bj8u,2023-03-17,"trap latino, urbano latino, trap",trap latino
2023-05-22,48,CHORRITO PA LAS ANIMAS,Feid,0CYTGMBYkwUxrj1MWDLrC5,91,168133,1,31L7J7AO993tSBxAunoeoa,2022-12-02,"reggaeton, urbano latino",reggaeton
2023-05-22,49,aPoLLo13,Duki,0g38LwEQ9i0wjNdgxMTTr2,78,160547,1,26nUVuonXEdbJTo9PeBYoR,2023-05-03,"argentine trap, trap, trap latino",argentine trap
2023-05-22,50,Otro Día Más,"Ke Personajes, La Contra",0ccUrj1mliFnR8R8VxCmKO,76,202342,0,4cNI3cWCuif3oiew8cI8ye,2021-06-10,"cumbia, cuarteto",cumbia
2023-05-23,1,Un Finde | CROSSOVER #2,Big One & FMK & Ke Personajes,3tiJUOfAEqIrLFRQgGgdoY,89,162500,0,7cAfD0HludcAifXAbcIR80,2023-04-04,"argentine trap, cuarteto, cumbia",argentine trap
2023-05-23,2,La Bebe - Remix,Yng Lvcas & Peso Pluma,2UW7JaomAMuX9pZrjVpHAU,99,234352,1,6aBVGuOUEuX18rHxyDWbti,2023-03-17,"reggaeton mexa, reggaeton, electro corridos, dembow belico",reggaeton mexa
2023-05-23,3,M.A - Remix,BM & Callejero Fino & La Joaqui,7JB29gnUowzSGRdIpeVqRQ,85,272727,1,3iggaiQChBAIIfQP8ZH2bR,2023-04-05,"rkt, turreo, cuarteto, cumbia",rkt
2023-05-23,4,Pobre Corazón - En Vivo,"Ke Personajes, Onda Sabanera",1AX4aybSRyXHWrjg27wTFE,84,198930,0,7kNdveFXAKstJ8iNMrwq4Z,2023-03-02,"cumbia, cuarteto",cumbia
2023-05-23,5,Classy 101,Feid & Young Miko,1hZsWUnLbqRw09jLAMQSsb,96,195986,1,0lgs2Sa82lyX89nBUWyUy6,2023-03-31,"reggaeton, urbano latino",reggaeton
